,csrf_token,viewer,viewer_id,country_code,language_code,locale,device_id,browser_push_pub_key,key_id,public_key,version,is_dev,rollout_hash,bundle_variant,frontend_dev,id,shortcode,height,width,gating_info,fact_check_overall_rating,fact_check_information,sensitivity_friction_info,media_overlay_info,media_preview,display_url,accessibility_caption,is_video,tracking_token,tagged_users,caption,caption_is_edited,has_ranked_comments,comments,comments_disabled,commenting_disabled_for_viewer,timestamp,likes,location,viewer_has_liked,viewer_has_saved,viewer_has_saved_to_collection,viewer_in_photo_of_you,viewer_can_reshare,video_url,has_audio,video_view_count,username,full_name,upload_date,hashtags
10,ZSPawBctC5w9e7qLoRCoQYacwLH1XhyC,,,US,en,en_US,109262A1-925D-4474-A061-B8F5CAEAA9BC,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2461190923475838340,CIn6BreMWWE,1080,1080,,,,,,ACoqpDJJzzz/AJz70tKBUscTSHCDJFd2y1/E8/d6L7iKnoxRgw6g5pzxmMbm4BzzkEcdelMGD0+lF09E0xNNatNfI6SJ1lUOvQ/ofQ0/aK5+Gd4Dle/UHoa0BqS91P5iuZ02npqjqjVTWujMcnFaFsqxR+b3bj2wDTpH5zgfkKpu8rHCnAJHGBRKTkrMIxUXdXJtRPlwgDABz09cf40+3tY/JDnJJG7r3IzVW5wflbkZPBqwWMcQcthMD5QB9OtZp8uqNn72jIvL+v5UGPnjOPoa1YbvzGKEAMuMjg9elWN59vyrRVJPXQwdKK01OdFwDwaswyIx469vrVm6AK881WZQBkAAiouatWZBPAcE7unPSrsaq8Co/df61BN90/Sq7E4Xn+H/ANmNIbNKCNIskck9zVjzBWMrH1NP3H1NPYi9z//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/130174838_782702535617082_3596649810900940835_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=uDjAF4MpHdMAX_C0Hhi&tp=1&oh=6806ca1b09fb840d944a62410cb84de4&oe=6004BF9E,"Photo by President Donald J. Trump in The White House. Image may contain: 1 person, outdoor. Today, I signed a proclamation recognizing Moroccan sovereignty over the Western Sahara.  Morocco's serious, credible, and realistic autonomy proposal is the ONLY basis for a just and lasting solution for enduring peace and prosperity!",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMmZhOWE4MDZiMjQ1NDZiY2FhY2QxNTBiYTQwMDdlODMyNDYxMTkwOTIzNDc1ODM4MzQwIn0sInNpZ25hdHVyZSI6IiJ9,[],"Today, I signed a proclamation recognizing Moroccan sovereignty over the Western Sahara.  Morocco's serious, credible, and realistic autonomy proposal is the ONLY basis for a just and lasting solution for enduring peace and prosperity!",False,False,7081,False,True,1607616843,509282,The White House,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-12-10 11:14:03,[]
11,VmnBbAHxzxf5bQ8aKidsR75h15KQdUek,,,US,en,en_US,2D8C8955-987E-4915-BD53-8D0B15CAABF8,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2460522335278705065,CIliAcMM6mp,1080,1080,,,,,,ACoqyFUVYTaPSolUAerHoBwPzp+NvJBAP+1+fOPpTGWg47YqUEe1VlO3nGTjuc4568Y6e/elyfX86BEzEDuKj3ipJXV1AQEEDknv6n0x6VGLSU88fnRfuIpeWG6kgfh+P496k2nGM4xz09P/AK1MX5HA4257d/y7e9OHXk5OSCM8+319KRrZf1/X9IOfXr19+/61IOMc5Hp/h/ntUaxk8DjPv6H9PSkCjBP5fX3H1pkFgyHoSSfQn0OefUe1XPtUR6k/lWUGCnPQg4Psfx4pftDe35UmrgN8hiN5+VQMAtxux02jrz+XvU628j/OEYg85Cnn+WR6D6c1ICWMrHlh0J6jnse1SLzEG/i9e/59aV7G3JzaX8/vGCCVRkqygc5Ix0+v6YHsMDg0vP3N82QM5IHGTWxGisjEgEhScke1YD9R9BVJ3M5R5HbcsTMJDxwR79fQ1B8w42/pUkQBJz6VPik3YqMebyP/2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/130566952_1233242290391003_1196512327252459727_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=3itvKRCBnOUAX95oFVH&tp=1&oh=471e372ac32db842bce60e61d828ba94&oe=6004C5BF,"Photo by President Donald J. Trump in The White House. Image may contain: one or more people, crowd and stadium, text that says 'RICN AGAIN RICA'. No candidate has ever won both Florida and Ohio and lost. I won them both, by a lot! #SupremeCourt",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiODEzOGM3MTA2YjEzNGI1NmJhMGY4NjBlZTFhNDI0OWEyNDYwNTIyMzM1Mjc4NzA1MDY1In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,15084,False,True,1607537141,581131,Information icon.,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-12-09 13:05:41,[]
12,3Jfi85dVuc69jaij5tN45l8QjEZhcbg1,,,US,en,en_US,285C2894-3F1D-427E-BFB3-E753B090F320,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2460521190208389893,CIlhvxwsUMF,1080,1080,,,,,,ACoqpNDtyQRnAPTOARj8s8ZFSIgGCSCCvKj+8OcZGee+KlXBAI4Y8biPlGCcc+3p9Mc0902jK7Q2dp/usc4z6Zx34I70FFIBT8nU9eO55GDn6dBTgrbQoA4OCCRwcfz4/lViIuvLAIM4LH2zn25Pf8alQqhXKqxcsMj0z379M+tIZRUCMDA+VickZ+bnp7ADvUZgUnPz/gDj8PatEqBiPHB3Hvx9OOeD/wDrFQ+bjjYxx3DgD8Pb0oCw5IzE/lqcdM/3cc8kk9e4HGKsPiLaq4BHAPHry31788Z4qq0wDNkhgOBxwe30/rTw+1sk4Kpx9R19e3UdfpQwiLcDcu0ljtyRxjp34H6GpYysi7xjk8DAH55P14645qsbsH72N5X5hk456jnjp/8AroR9pxkFFwx7DOOOee2B1oVxtq91/X9f1YR5NiludxPyg4IABxyPU9O+akSfKg7Ow7D/ABpqEM3PzKpJyBn0I/LPPqRxTzHETnyn59wP07fSmrIh3buytEpMoR+AoycAY4GePx/rS3O4KBn5mY8noOMD8xj8aWL/AI+gPXP8jUepdB/vH+VPqC8jM6HFaEMgVP3vIA4X27cehz+lZ560/qTn+7/SgFoW/tJU71645+v04/T8KT7fL2cgen+TUSct+I/lSMeT9aTEf//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/131009314_407589597056878_6713715362144733851_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=IPFhABIC3vAAX8I0jh0&tp=1&oh=e5a346a7d74d8a7bf73e8bac10b33b2e&oe=60023C74,"Photo by President Donald J. Trump in The White House. Image may contain: 20 people, crowd and outdoor, text that says 'USA'. If somebody cheated in the Election, which the Democrats did, why wouldn’t the Election be immediately overturned? How can a Country be run like this?",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMGEyYmFmYjY5ZGI0NDU2MjkwOTZmZTZjNDBjY2EyNTUyNDYwNTIxMTkwMjA4Mzg5ODkzIn0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,19154,False,True,1607537004,712405,Information icon.,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-12-09 13:03:24,[]
13,TJLel0QDoKtjtYnYCh0A141x5hKC1fpi,,,US,en,en_US,5D29CC96-9370-4458-9D6F-BB231677BE78,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2459844418225386294,CIjH3cvDTM2,1138,640,,,,,,ABcqw6KKK1MwooooAsW0Xmvt68E81qpZRgfMoJ+prEVipyCQfbinedJ/eb8zSd3ov+CXFpO7u3+BJdIElZVGAOg/AUVASWOTyfU0UyXq7iUUUUCCiiigD//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/130195769_182038076759187_3509594280266072421_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=JB_G1-dUsnsAX__qALZ&tp=1&oh=6b256f998559ea4809a627e46fef0d94&oe=5FDC52B2,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNDA3Y2FiMTdhYjhmNGM2YWIwMTc1MTA5MTJhMDVkYzgyNDU5ODQ0NDE4MjI1Mzg2Mjk0In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,9259,False,True,1607456352,202550,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/130559570_870701377039915_5212714711599449011_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=44exBYDTaUoAX9eSEKG&oe=5FDC957E&oh=8ad08817d2eda49661f6dd96baf17dbd,True,1134196.0,realdonaldtrump,President Donald J. Trump,2020-12-08 14:39:12,[]
14,OW8mCF8q0dn45peNTRv55SGKOfM8VRgd,,,US,en,en_US,658C98CF-A74E-454C-9D2E-4961E27B6889,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2459193726276099343,CIgz6oojl0P,421,750,,,,,,ACoXpQ6hJE/mk9f4e2B0GPQVuG6FygcDAx68f5zxzXIsSeTWpZSlUK+31657UpbDW5quRIMAduDx1HrVqCVIIhyWB5+nr+RzxWFc3JRQg4Zxl++Aeij6jk9+lTW120uTgfKMY6jnqT9cfzpapFaM1NQkHy+mCfzrAM5zU8135sajGCoI9sdqzS1Wl3M2+xXLZ61o24Ow45J5NFFRLVGkNyi7lmyepqSKQpnHfiiirIJTwoPrVfNFFUSf/9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/130255008_1356797097987147_6290585000587650480_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=iNxyaGWqwkEAX-FRy19&tp=1&oh=72bd0faf2bd07393149e4e42d9427901&oe=5FDC8B04,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMGZmOWJmMDM5MDkyNDJhYzk4ODU1NDQzYjlkNTEyZjEyNDU5MTkzNzI2Mjc2MDk5MzQzIn0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,5502,False,True,1607378773,200636,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/130678958_805448003637431_7671668353319556402_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=sCUnV3N1JFYAX8ojoZA&oe=5FDCB694&oh=d3be73e91ed4ebf6305e365883439784,True,1259024.0,realdonaldtrump,President Donald J. Trump,2020-12-07 17:06:13,[]
15,dniDm4os1Va97i1egvzpBOG5Ld97IjA6,,,US,en,en_US,306EE3CC-076D-489B-A844-41539FC51DA6,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2459094749159765280,CIgdaVAsjUg,1080,1080,,,,,,ACoqzdlAT+VWlTBz7U4A5/D+mP5UwKnl+4o8urgXk/4UmDz/AIUAVNnWmGOrpBOc0wpTsIu4AP6VIIufwqmtuhkErZJGCRngnHX8+aLi4NvEdhOScKTyR6j3wOh/wpDC5LxSAL3xx6+3r+VWggbJXkHuK5hnZzuYlj6k5NWrSeWJi0YLL/EOSPqfTHXNAFqe6MUuzA2ggH1q8Ys1jT5lbeeS5q2L2QDHHHtRcCzu4qjdr+7BA6nr+HSrXaq90SIFx/f/AKVb2JRmYNaVjLthmXuVz/T+tZm4+pqxbE5b/caoKLBGBx0/z/Wk+TuDmlptAH//2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129767563_3437279346384552_4804057293378165565_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=I7tSYK5MsygAX_yydCR&tp=1&oh=f4f4370241e5f19149aa2883eae0ea39&oe=6004712A,Photo by President Donald J. Trump in The White House. Image may contain: one or more people and people standing.,False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYTE4YzI5YzI0NmNlNDJjZWEwYTYzMmY0NGUxOTA4Y2MyNDU5MDk0NzQ5MTU5NzY1MjgwIn0sInNpZ25hdHVyZSI6IiJ9,[],Private Bone Spurs.,False,False,9957,False,True,1607366959,865346,The White House,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-12-07 13:49:19,[]
16,0Lnux7jzjmpYLkEXVgHytwLqZfSIvABj,,,US,en,en_US,CD97B64A-034A-41F0-AB86-D55E0A378602,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2457898369356831827,CIcNYtfhpxT,564,1080,,,,,,ACoV5+RGjO1hg+lIi7j7AEn8P8ela0kMUh3O2T6g+nbj+nvVgIkQy23B449P59vc5ptrpsFn1IbIRRwGRmG/DHGRn24/CsYAspP93+R/+v8AzrfzBjcNvAzyBk/Qd/8A9f4NBjYHsMen+frSuVYwKStiVImOSPbj8c8f59KgNug7fyoFYrvIQ2P849PpSlyGw3zfX3/r70UUBceJgo+7kEdznGfT3qQIfLLlv4sY6ckZz+HpRRQCGMhJPPU4z+VMwRxnpRRT6E9z/9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129719030_130932698805862_7263464514694504560_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=BnaWEDKlh2AAX9JllzI&tp=1&oh=df9b57fdae4d414ea5bef08d7843dc70&oe=6003CB9B,"Photo by President Donald J. Trump in Valdosta, Georgia. Image may contain: one or more people, crowd, sky and outdoor, text that says 'A RUMP S'. The answer to the Democrat voter fraud is not to stay at home - that’s what Pelosi and Schumer want you to do. If you want revenge on the Democrats for their efforts to steal the Presidential election, where we are fighting hard, you have to show up and vote in RECORD numbers!",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNWI1ZDM5YTI4NmRiNDM5ZmFhZWVjMWRiMGNhNzhkY2MyNDU3ODk4MzY5MzU2ODMxODI3In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,12642,False,True,1607224340,523961,Information icon.,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-12-05 22:12:20,[]
17,L8OhV8b2Ge7WsqokvxBUTKUD5W2LdxIu,,,US,en,en_US,B1E6B8E0-EEAD-487B-AE63-84090E9808A3,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2457897763634963554,CIcNP5XsGRi,480,480,,,,,,ACoqyLeIpIWz8icFh3yOPz44prWzNkr0JGO3XJxz3rTjg84tHtxgnjOOB3HY+o9z6VX+ysW2Z5AAxnPz/wCB68UFvsV1hMe5BncwAGOvX5gPXj9DULRjDMM4B+X+oPvjFakkDwMvncBR659eeD+B+mabEpYBRx1449wck8nPf649KBu2ltip5P7nb/Fndj8BwffFVxCSM+v0/wAa3UiFsCzKrbz8obnjsB7f0+lQ/wDAf/HaYmiO2xuXeWwc98Y4+XB9++fwzVl4lYExll3dCQOoxxnHA688c46VK8SsvmDIL/dywPIPAx16n24x3qo7uGURknOAwA7Dk9eman1K69v8yQl9hUZLZAJbqRzj6e4qaSNZVDMAg4wF4ByefXke2PU1Ue5k+ZV7qMYHv0J7kjnNKIJNqtkcjC5OcZxnI7YOaYPVhNG2AWzIV6+uOg+uB0PU81ZEEhHVR7YPH60wHedvJftj69Md88AfjTiCTnDD2yf8KT1C/fQjiikcfOwx/vZxjHYfTr+dPt23biwV+SAd23v+v196hjOTg/3z/OpoSQQBwN2ce+KXdmstOVvqr9Vtp3Ig0ibl2Abs8Z6D2Hp6U6GUgbQAT1+8Pw+tQTMTAzEkndjPfHpmoLEnzD/umi5m0oO29v6/rUurMI8y4IIOMhgCCD0wByP0q+ssrgMJQu7nHHGe34VYvo1MQBAIA44H92sHJHAp7GkYe07LTt5vz8j/2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/129741017_851015355672755_9106706059277355393_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=6qrSdsnEaLUAX8m9bIJ&tp=1&oh=afde8426933b24f12aacae6ae2f5add7&oe=6004B59D,"Photo by President Donald J. Trump in Valdosta, Georgia. Image may contain: 1 person, on stage. Register to vote before Monday 12/7. Register now on Georgia.gov, then request your absentee ballot before 12/31 - do it TODAY, and return your ballot the same day you get it. If you aren’t planning to vote by mail, vote early in person, or vote on Election Day!",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZjc1OThlZjFlZjBkNGUzZmJjNWEwYWM4Mjk3NTAyMjkyNDU3ODk3NzYzNjM0OTYzNTU0In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,10805,False,True,1607224267,638570,Information icon.,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-12-05 22:11:07,[]
18,3wt5j7OPz3BB2adUSbzlMIIxv46lHb15,,,US,en,en_US,DA216A85-FD65-496C-B0A8-08989BF5642A,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2456329637948801612,CIWosqhM8JM,1080,1080,,,,,,ACoqi023hnizIqZ8wJySMjbnjB+8ecZ609LO3IQhcsVlKqxwXZWwobnqB24z36VRtJ7dISsgG/fnJUN8vHGccdD6VN51oqyAfMXYsvyYwp/gB5x6AjGOtMCwtkgLHy0abahEQY4GfvE5PJHcA4HHrT/sMQichFZ1ZwMbmAwMgZ3Dp0yc/Sqv2iLcxjVXXY20eSoKH+AE85x3bp65p3m22D8mMjkeX975ABtP8GGySR1680AS3FlCsTEoEURhlkDcl8fdxnnP0/8Arc9mt2We2Kt5ce18HB2d9oww/u4I/A896wydxyTknk0wEpanEYbgHk9qnNuQcbSfcCi40rk1kVClEJDuMFu3sAPzzzWYVwcf41aZ/JYHuv8Ann+tSiHaqluCf69KWzDdff8Ap/wShtNP8pv84q6Yh1z168frVQhvRj+FFw5TR+yyRlTgOEz09/z/AJVOJkH30K/gG/ltNTxk8U+UAoSev/1quULK6ZEJ3fK187tfh/wTBcLJLkY2lwPTgn3zgY9envWhfQfIHQfKhycOrDnp0wR+XeqAH7pf941C/pUXNEr39L/qa8asEHmNLGR22tgdT2Pb/Cg7f+e5/J/8aqW08gOAzAfU10ScqCfQUk7jkuXt9yP/2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129330833_2745671735761199_6584246512316176328_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=u1N9AxrSkmYAX8ogUyQ&tp=1&oh=98d1aeea21e3ea37bd8ad418cd8d3de8&oe=60025AFB,"Photo by President Donald J. Trump on December 03, 2020. Image may contain: 2 people, people standing and text.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMDgzMzc1NjI2YTU1NDIxNTljMTA3MmI0MGQxNWI0ZDEyNDU2MzI5NjM3OTQ4ODAxNjEyIn0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,43615,False,True,1607037332,1363631,Information icon.,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-12-03 18:15:32,[]
19,UY2JEdYxrEuakA2GETXAgzawWqmobUGa,,,US,en,en_US,F5AFABCC-6747-4CE7-9036-80ABCA194161,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2456241399042891967,CIWUonoj2C_,1138,640,,,,,,ABcqnClW6sfUA8n9eRUU7sq7RgBsfKP0pple14c5Dg9OoPY1BCvnvtQ5PUdjRC179FdjntZEpgZY8AgnPTGOOufzoqyAw5YnjII49f555JzRSuOyM2/VtwJ9Mfl1pgkUyAwqQQOgGcn8O1W5yJQQeCDwTxyP8ahsQm4gj5h0PXrx2I9/zpRXTsJ6a9x0N80OVdc5P3Txj88/40VDcWkgds8kHrn16Y79KKq6W5OpZv7d4CTwyP7d/wDEfrWhZ2CRoGYHeRzz+P6VqYDcHke9Qz8Lx61S3uMz7lg2cHB4A9vcn8MUUxBkc+39aKiSVwWx/9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/128932853_820804341797615_8677377071738479957_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=4zJghF7FuR8AX9J6mYy&tp=1&oh=50e489a5f35e4291aeb3697386df101f&oe=5FDC6608,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNWFhYWI1ZjIwYTIzNGQ0MDkzN2NmYTg2YWVkMGY2ZmIyNDU2MjQxMzk5MDQyODkxOTY3In0sInNpZ25hdHVyZSI6IiJ9,[],,False,False,3884,False,True,1607029087,209700,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/10000000_137205948152343_3705442619137194304_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=oUcC7VcDGT4AX_IvQbw&oe=5FDC623C&oh=6810c5ae7789061228f662be0acda262,True,1096573.0,realdonaldtrump,President Donald J. Trump,2020-12-03 15:58:07,[]
20,wX286nhzPVUHaruEcS9OyyFnn3vOXJiz,,,US,en,en_US,129F58EB-AB8B-4D96-ADF6-D2ED8EC9BEAC,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,135,fb24c16e06499cb8c237c316779504af0bd28615da04de02fefb3477cb124531,10,False,90a6d6e2692d,es6,prod,2455506210389903486,CITteN2Dkh-,1333,750,,,,,,ABcqnQRwKEyFGOAT2qdSHGVO4fXIrKukZPLGNxVfrmr9kwSEl/lwSf0/+tSuOwpby+Gz68UVTvC0kqeWSQyAjBxn8+KKrQh36Ehv1jQqGG9QQBt7jpz/ADrOW6kdcMThiQ7deD6+45Ax2qKZYnJZC+4nuox+hzUQlZVKDGDUllqV87THnAUqPwY0VftpY4EC/Me5IViMnr2ooEc+WNPAJGcUUZOaBpi+Y3Yn8zRTTRTJP//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e15/128945004_733651883920992_6009127741727582025_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=bKgvytrfn10AX8J-FtC&tp=1&oh=a407ed3ab5816e46007de2f6dbc54926&oe=5FDC44FC,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMGIyMTE1YjBkYTU5NDI2ZmE2YjlhYmVkNWQ1NzQ2Y2QyNDU1NTA2MjEwMzg5OTAzNDg2In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the projected winner of the 2020 US Presidential Election. (Sources: Reuters/NEP/Edison, others)",False,False,53467,False,True,1606942794,930061,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/10000000_380232079899334_4918050364488604305_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=3EW-bgvY9pYAX800glZ&oe=5FDCB3C5&oh=e465ac4c5c51db049b22d530886b6a15,True,5131999.0,realdonaldtrump,President Donald J. Trump,2020-12-02 15:59:54,[]
